file,table_index,id,status,reason,bloom_tag,difficulty_tag,difficulty_mapped,course_level,skill_tag,topic_tag,choices_count,has_correct_choice,has_question,raw_tags
questions-p6.html,16,canterbury-618507,excluded,missing_or_invalid_bloom,,,,,,,4,yes,yes,
questions-p6.html,17,canterbury-618517,excluded,missing_or_invalid_bloom,,,,,,,4,yes,yes,
questions-p6.html,18,canterbury-618543,excluded,missing_or_invalid_bloom,,,,,,,4,yes,yes,
questions-p6.html,19,canterbury-618549,excluded,missing_or_invalid_bloom,,,,,,,4,yes,yes,
questions-p6.html,20,canterbury-618554,excluded,missing_or_invalid_bloom,,,,,,,4,yes,yes,
questions-p6.html,21,canterbury-618558,excluded,missing_or_invalid_bloom,,,,,,,4,yes,yes,
questions-p6.html,22,canterbury-618612,excluded,missing_or_invalid_bloom,,,,,,,4,yes,yes,
questions-p6.html,23,canterbury-618617,excluded,missing_or_invalid_bloom,,,,,,,4,yes,yes,
questions-p6.html,24,canterbury-618630,excluded,missing_or_invalid_bloom,,,,,,,4,yes,yes,
questions-p6.html,25,canterbury-627690,kept,,2,1,easy,CS1,Skill-DebugCode,TopicSimon-DataTypesAndVariables,5,yes,yes,"Contributor_Kate_Sanders, ATT-Transition-Code_to_CSspeak, Skill-DebugCode, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, Block-Vertical-2-Block, TopicSimon-DataTypesAndVariables, Bloom-2-Comprehension, Language-Java, CS1, LinguisticComplexity-1-Low, TopicSimon-OOconcepts, TopicSimon-Params-SubsumesMethods, CodeLength-lines-06-to-24_Medium, ConceptualComplexity-2-Medium, Nested-Block-Depth-0-no_ifs_loops"
questions-p6.html,26,canterbury-627757,kept,,3,2,medium,CS1,Skill-DebugCode,TopicSimon-ArithmeticOperators,5,yes,yes,"Nested-Block-Depth-2-two-nested, Contributor_Kate_Sanders, ATT-Transition-Code_to_CSspeak, Skill-DebugCode, ATT-Type-How, Difficulty-2-Medium, TopicSimon-ArithmeticOperators, Block-Horizontal-3-Funct_ProgGoal, ExternalDomainReferences-1-Low, Block-Vertical-3-Relations, Language-Java, Bloom-3-Analysis, TopicSimon-LoopsSubsumesOperators, CS1, LinguisticComplexity-1-Low, CodeLength-lines-06-to-24_Medium, ConceptualComplexity-2-Medium, TopicSimon-SelectionSubsumesOps"
questions-p6.html,27,canterbury-629589,excluded,missing_or_invalid_bloom,,,,,,,5,yes,yes,
questions-p6.html,28,canterbury-629591,excluded,missing_or_invalid_bloom,,,,,,,5,yes,yes,
questions-p6.html,29,canterbury-629596,excluded,missing_or_invalid_bloom,,,,,,,5,yes,yes,
questions-p6.html,30,canterbury-629599,excluded,missing_or_invalid_bloom,,,,,,,5,yes,yes,
questions-p6.html,31,canterbury-629601,kept,,2,2,medium,CS2,Skill-ExplainCode,TopicSimon-MethodsFuncsProcs,4,yes,yes,"Nested-Block-Depth-2-two-nested, Contributor_Kate_Sanders, ATT-Transition-Code_to_CSspeak, Skill-ExplainCode, ATT-Type-How, Difficulty-2-Medium, Block-Horizontal-3-Funct_ProgGoal, ExternalDomainReferences-2-Medium, Block-Vertical-2-Block, Bloom-2-Comprehension, Language-Java, LinguisticComplexity-1-Low, TopicSimon-MethodsFuncsProcs, CS2, CodeLength-lines-00-to-06_Low, TopicSimon-Recursion, ConceptualComplexity-2-Medium, TopicSimon-SelectionSubsumesOps"
questions-p6.html,32,canterbury-629606,kept,,2,2,medium,CS2,Skill-Trace_IncludesExpressions,TopicSimon-Recursion,5,yes,yes,"Nested-Block-Depth-2-two-nested, ATT-Transition-ApplyCode, Contributor_Kate_Sanders, Skill-Trace_IncludesExpressions, ATT-Type-How, Difficulty-2-Medium, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, Block-Vertical-2-Block, Bloom-2-Comprehension, Language-Java, LinguisticComplexity-1-Low, CS2, CodeLength-lines-00-to-06_Low, TopicSimon-Recursion, ConceptualComplexity-2-Medium, TopicSimon-SelectionSubsumesOps, TopicSimon-Testing"
questions-p6.html,33,canterbury-629607,excluded,missing_or_invalid_bloom,,,,,,,5,yes,yes,
questions-p6.html,34,canterbury-629919,kept,,3,1,easy,CS1,Skill-WriteCode_MeansChooseOption,TopicSimon-AAA-XX-ChooseUpToThree,5,yes,yes,"ATT-Transition-ApplyCode, Contributor_Kate_Sanders, ATT-Type-How, Skill-WriteCode_MeansChooseOption, Difficulty-1-Low, TopicSimon-AAA-XX-ChooseUpToThree, Block-Horizontal-1-Struct_Text, ExternalDomainReferences-1-Low, Block-Vertical-3-Relations, Language-Java, Bloom-3-Analysis, CS1, LinguisticComplexity-1-Low, CodeLength-lines-25-or-more_High, ConceptualComplexity-1-Low, Nested-Block-Depth-0-no_ifs_loops"
questions-p6.html,35,canterbury-629922,kept,,3,1,easy,CS1,Skill-DebugCode,TopicSimon-AAA-XX-ChooseUpToThree,4,yes,yes,"Contributor_Kate_Sanders, ATT-Transition-Code_to_CSspeak, Skill-DebugCode, ATT-Type-Why, Difficulty-1-Low, TopicSimon-AAA-XX-ChooseUpToThree, Block-Horizontal-1-Struct_Text, ExternalDomainReferences-1-Low, Block-Vertical-3-Relations, Language-Java, Bloom-3-Analysis, CS1, LinguisticComplexity-1-Low, CodeLength-lines-06-to-24_Medium, ConceptualComplexity-1-Low, Nested-Block-Depth-0-no_ifs_loops"
questions-p6.html,36,canterbury-626600,kept,,2,1,easy,CS1,Skill-Trace_IncludesExpressions,TopicSimon-ArithmeticOperators,5,yes,yes,"ATT-Transition-ApplyCode, Contributor_Kate_Sanders, Skill-Trace_IncludesExpressions, Difficulty-1-Low, Block-Horizontal-2-Struct_Control, TopicSimon-ArithmeticOperators, ExternalDomainReferences-1-Low, Block-Vertical-1-Atom, Bloom-2-Comprehension, Language-Java, CS1, LinguisticComplexity-1-Low, CodeLength-lines-00-to-06_Low, ConceptualComplexity-1-Low, Nested-Block-Depth-0-no_ifs_loops"
questions-p6.html,37,canterbury-625176,excluded,missing_or_invalid_bloom,,,,,,,5,yes,yes,
questions-p6.html,38,canterbury-618632,excluded,missing_or_invalid_bloom,,,,,,,4,yes,yes,
questions-p6.html,39,canterbury-618969,excluded,missing_or_invalid_bloom,,,,,,,4,yes,yes,
questions-p6.html,40,canterbury-618975,excluded,missing_or_invalid_bloom,,,,,,,4,yes,yes,
questions-p6.html,41,canterbury-618976,excluded,missing_or_invalid_bloom,,,,,,,4,yes,yes,
questions-p6.html,42,canterbury-618977,excluded,missing_or_invalid_bloom,,,,,,,4,yes,yes,
questions-p6.html,43,canterbury-618978,excluded,missing_or_invalid_bloom,,,,,,,4,yes,yes,
questions-p6.html,44,canterbury-618980,excluded,missing_or_invalid_bloom,,,,,,,4,yes,yes,
questions-p6.html,45,canterbury-618981,excluded,missing_or_invalid_bloom,,,,,,,4,yes,yes,
questions-p6.html,46,canterbury-618983,excluded,missing_or_invalid_bloom,,,,,,,4,yes,yes,
questions-p6.html,47,canterbury-618984,excluded,missing_or_invalid_bloom,,,,,,,4,yes,yes,
questions-p6.html,48,canterbury-625172,excluded,missing_or_invalid_bloom,,,,,,,5,yes,yes,
questions-p6.html,49,canterbury-629923,kept,,3,1,easy,CS1,Skill-DebugCode,TopicSimon-AAA-XX-ChooseUpToThree,4,yes,yes,"Contributor_Kate_Sanders, ATT-Transition-Code_to_CSspeak, Skill-DebugCode, ATT-Type-How, Difficulty-1-Low, TopicSimon-AAA-XX-ChooseUpToThree, Block-Horizontal-1-Struct_Text, ExternalDomainReferences-1-Low, Block-Vertical-3-Relations, Language-Java, Bloom-3-Analysis, CS1, LinguisticComplexity-1-Low, CodeLength-lines-06-to-24_Medium, ConceptualComplexity-1-Low, Nested-Block-Depth-0-no_ifs_loops"
questions-p6.html,50,canterbury-632832,kept,,3,1,easy,CS1,Skill-Trace_IncludesExpressions,TopicSimon-RelationalOperators,5,yes,yes,"ATT-Transition-ApplyCode, Contributor_Jaime_Spacco, Skill-Trace_IncludesExpressions, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, Block-Vertical-2-Block, Bloom-3-Analysis, Language-Python, CS1, LinguisticComplexity-1-Low, CodeLength-lines-06-to-24_Medium, TopicSimon-RelationalOperators, ConceptualComplexity-1-Low, Nested-Block-Depth-1"
questions-p6.html,51,canterbury-633230,kept,,2,1,easy,CS1,Skill-Trace_IncludesExpressions,TopicSimon-LogicalOperators,5,yes,yes,"Contributor_Chris_Johnson, ATT-Transition-Code_to_English, Skill-Trace_IncludesExpressions, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, Block-Vertical-4-Macro-Structure, Language-Java, Bloom-2-Comprehension, TopicSimon-LogicalOperators, CS1, TopicSimon-MethodsFuncsProcs, CodeLength-lines-06-to-24_Medium, Nested-Block-Depth-0-no_ifs_loops"
questions-p6.html,52,canterbury-633231,kept,,2,1,easy,CS1,Skill-Trace_IncludesExpressions,TopicSimon-LogicalOperators,5,yes,yes,"Contributor_Chris_Johnson, ATT-Transition-Code_to_English, Skill-Trace_IncludesExpressions, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, Block-Vertical-4-Macro-Structure, Language-Java, Bloom-2-Comprehension, TopicSimon-LogicalOperators, CS1, LinguisticComplexity-1-Low, TopicSimon-MethodsFuncsProcs, CodeLength-lines-06-to-24_Medium, ConceptualComplexity-1-Low, Nested-Block-Depth-0-no_ifs_loops"
questions-p6.html,53,canterbury-633233,kept,,2,1,easy,CS1,Skill-Trace_IncludesExpressions,TopicSimon-LogicalOperators,5,yes,yes,"Contributor_Chris_Johnson, ATT-Transition-Code_to_English, Skill-Trace_IncludesExpressions, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, Block-Vertical-4-Macro-Structure, Language-Java, Bloom-2-Comprehension, TopicSimon-LogicalOperators, CS1, LinguisticComplexity-1-Low, TopicSimon-MethodsFuncsProcs, CodeLength-lines-06-to-24_Medium, ConceptualComplexity-1-Low, Nested-Block-Depth-0-no_ifs_loops"
questions-p6.html,54,canterbury-633234,kept,,2,1,easy,CS1,Skill-Trace_IncludesExpressions,TopicSimon-LogicalOperators,5,yes,yes,"Contributor_Chris_Johnson, ATT-Transition-Code_to_English, Skill-Trace_IncludesExpressions, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, Block-Vertical-4-Macro-Structure, Language-Java, Bloom-2-Comprehension, TopicSimon-LogicalOperators, CS1, LinguisticComplexity-1-Low, TopicSimon-MethodsFuncsProcs, CodeLength-lines-06-to-24_Medium, ConceptualComplexity-1-Low, Nested-Block-Depth-0-no_ifs_loops"
questions-p6.html,55,canterbury-633251,kept,,2,1,easy,CS2,Skill-Trace_IncludesExpressions,TopicSimon-Assignment,4,yes,yes,"Contributor_Elizabeth_Patitsas, ATT-Transition-CSspeak_to_Code, Skill-Trace_IncludesExpressions, ATT-Type-How, Difficulty-1-Low, ExternalDomainReferences-1-Low, Block-Horizontal-3-Funct_ProgGoal, TopicSimon-Assignment, Block-Vertical-1-Atom, Language-C, TopicSimon-DataTypesAndVariables, Bloom-2-Comprehension, TopicSimon-IO, LinguisticComplexity-1-Low, CS2, TopicWG-Pointers-ButNotReferences, CodeLength-lines-00-to-06_Low, Nested-Block-Depth-0-no_ifs_loops"
questions-p6.html,56,canterbury-633253,kept,,1,1,easy,CS2,Skill-Trace_IncludesExpressions,TopicSimon-DataTypesAndVariables,4,yes,yes,"Contributor_Elizabeth_Patitsas, ATT-Transition-CSspeak_to_Code, Skill-Trace_IncludesExpressions, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, Block-Vertical-1-Atom, Language-C, TopicSimon-DataTypesAndVariables, Bloom-1-Knowledge, TopicSimon-IO, LinguisticComplexity-1-Low, CS2, TopicWG-Pointers-ButNotReferences, TopicSimon-Params-SubsumesMethods, CodeLength-lines-00-to-06_Low, Nested-Block-Depth-0-no_ifs_loops"
questions-p6.html,57,canterbury-633271,kept,,1,1,easy,CS2,Skill-PureKnowledgeRecall,TopicSimon-IO,5,yes,yes,"Contributor_Elizabeth_Patitsas, ATT-Transition-Code_to_CSspeak, Skill-PureKnowledgeRecall, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-1-Struct_Text, ExternalDomainReferences-1-Low, Block-Vertical-1-Atom, Language-C, Bloom-1-Knowledge, TopicSimon-IO, LinguisticComplexity-1-Low, TopicSimon-MethodsFuncsProcs, CS2, TopicSimon-Params-SubsumesMethods, CodeLength-lines-00-to-06_Low, Nested-Block-Depth-0-no_ifs_loops"
questions-p6.html,58,canterbury-633272,kept,,2,1,easy,CS1,Skill-Trace_IncludesExpressions,TopicSimon-DataTypesAndVariables,5,yes,yes,"ATT-Transition-ApplyCode, Contributor_Jaime_Spacco, Skill-Trace_IncludesExpressions, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, Block-Vertical-1-Atom, TopicSimon-DataTypesAndVariables, Bloom-2-Comprehension, Language-Python, CS1, LinguisticComplexity-1-Low, CodeLength-lines-00-to-06_Low, TopicSimon-Strings, Nested-Block-Depth-0-no_ifs_loops"
questions-p6.html,59,canterbury-633275,kept,,2,1,easy,CS1,Skill-Trace_IncludesExpressions,TopicSimon-Strings,5,yes,yes,"ATT-Transition-ApplyCode, Contributor_Jaime_Spacco, Skill-Trace_IncludesExpressions, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, Block-Vertical-1-Atom, Bloom-2-Comprehension, Language-Python, CS1, LinguisticComplexity-1-Low, CodeLength-NotApplicable, TopicSimon-Strings, Nested-Block-Depth-0-no_ifs_loops"
questions-p6.html,60,canterbury-633276,excluded,missing_choices,,,,,,,0,no,yes,
questions-p6.html,61,canterbury-633282,kept,,2,1,easy,CS1,Skill-Trace_IncludesExpressions,TopicSimon-Strings,5,yes,yes,"ATT-Transition-ApplyCSspeak, Contributor_Jaime_Spacco, Skill-Trace_IncludesExpressions, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, Block-Vertical-1-Atom, Bloom-2-Comprehension, Language-Python, CS1, LinguisticComplexity-1-Low, CodeLength-lines-00-to-06_Low, ConceptualComplexity-1-Low, TopicSimon-Strings, Nested-Block-Depth-0-no_ifs_loops"
questions-p6.html,62,canterbury-633229,kept,,2,1,easy,CS1,Skill-Trace_IncludesExpressions,TopicSimon-LogicalOperators,5,yes,yes,"Contributor_Chris_Johnson, ATT-Transition-Code_to_English, Skill-Trace_IncludesExpressions, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, Block-Vertical-4-Macro-Structure, Language-Java, Bloom-2-Comprehension, TopicSimon-LogicalOperators, CS1, LinguisticComplexity-1-Low, TopicSimon-MethodsFuncsProcs, CodeLength-lines-06-to-24_Medium, ConceptualComplexity-1-Low, Nested-Block-Depth-0-no_ifs_loops"
questions-p6.html,63,canterbury-633226,kept,,2,2,medium,CS1,Skill-WriteCode_MeansChooseOption,TopicSimon-Assignment,5,yes,yes,"Contributor_Chris_Johnson, ATT-Transition-CSspeak_to_Code, Skill-WriteCode_MeansChooseOption, ATT-Type-How, Difficulty-2-Medium, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, TopicSimon-Assignment, Block-Vertical-2-Block, Language-Java, Bloom-2-Comprehension, CS1, LinguisticComplexity-1-Low, TopicSimon-MethodsFuncsProcs, CodeLength-lines-25-or-more_High, ConceptualComplexity-1-Low, TopicSimon-Strings, Nested-Block-Depth-1"
questions-p6.html,64,canterbury-632833,kept,,3,1,easy,CS1,Skill-Trace_IncludesExpressions,TopicSimon-RelationalOperators,5,yes,yes,"ATT-Transition-ApplyCode, Contributor_Jaime_Spacco, Skill-Trace_IncludesExpressions, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, Block-Vertical-2-Block, Bloom-3-Analysis, Language-Python, CS1, LinguisticComplexity-1-Low, CodeLength-lines-06-to-24_Medium, TopicSimon-RelationalOperators, ConceptualComplexity-1-Low, Nested-Block-Depth-1"
questions-p6.html,65,canterbury-632840,kept,,3,1,easy,CS1,Skill-Trace_IncludesExpressions,TopicSimon-DataTypesAndVariables,5,yes,yes,"ATT-Transition-ApplyCode, Contributor_Jaime_Spacco, Skill-Trace_IncludesExpressions, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, Block-Vertical-2-Block, TopicSimon-DataTypesAndVariables, Bloom-3-Analysis, Language-Python, CS1, LinguisticComplexity-1-Low, CodeLength-lines-06-to-24_Medium, TopicSimon-RelationalOperators, ConceptualComplexity-1-Low, Nested-Block-Depth-1"
questions-p6.html,66,canterbury-632843,kept,,3,1,easy,CS1,Skill-Trace_IncludesExpressions,TopicSimon-DataTypesAndVariables,5,yes,yes,"ATT-Transition-ApplyCode, Contributor_Jaime_Spacco, Skill-Trace_IncludesExpressions, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, Block-Vertical-2-Block, TopicSimon-DataTypesAndVariables, Bloom-3-Analysis, Language-Python, CS1, LinguisticComplexity-1-Low, CodeLength-lines-06-to-24_Medium, TopicSimon-RelationalOperators, ConceptualComplexity-1-Low, Nested-Block-Depth-1"
questions-p6.html,67,canterbury-632879,kept,,2,1,easy,CS1,Skill-WriteCode_MeansChooseOption,TopicSimon-DataTypesAndVariables,5,yes,yes,"Contributor_Chris_Johnson, ATT-Transition-ApplyCSspeak, Skill-WriteCode_MeansChooseOption, ATT-Type-How, Difficulty-1-Low, ATT-Type-Why, Block-Horizontal-1-Struct_Text, ExternalDomainReferences-1-Low, TopicSimon-DataTypesAndVariables, Language-Java, Bloom-2-Comprehension, CS1, LinguisticComplexity-1-Low, CodeLength-lines-00-to-06_Low, ConceptualComplexity-1-Low, Nested-Block-Depth-0-no_ifs_loops"
questions-p6.html,68,canterbury-632918,kept,,3,1,easy,CS1,Skill-Trace_IncludesExpressions,TopicSimon-Strings,5,yes,yes,"ATT-Transition-ApplyCode, Contributor_Jaime_Spacco, Skill-Trace_IncludesExpressions, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, Block-Vertical-2-Block, Bloom-3-Analysis, Language-Python, CS1, LinguisticComplexity-1-Low, CodeLength-lines-00-to-06_Low, ConceptualComplexity-1-Low, TopicSimon-Strings, Nested-Block-Depth-0-no_ifs_loops"
questions-p6.html,69,canterbury-633087,kept,,1,1,easy,,Skill-Trace_IncludesExpressions,TopicSimon-Strings,4,yes,yes,"Contributor_Tony_Clear, Skill-Trace_IncludesExpressions, Difficulty-1-Low, Block-Horizontal-1-Struct_Text, Block-Vertical-1-Atom, Bloom-1-Knowledge, Language-Perl, CSother, TopicSimon-Strings"
questions-p6.html,70,canterbury-633095,kept,,1,1,easy,,Skill-Trace_IncludesExpressions,TopicSimon-Strings,5,yes,yes,"ATT-Transition-ApplyCode, Contributor_Tony_Clear, Skill-Trace_IncludesExpressions, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-1-Struct_Text, Block-Vertical-1-Atom, Bloom-1-Knowledge, Language-Perl, CSother, CodeLength-lines-00-to-06_Low, TopicSimon-Strings, Nested-Block-Depth-0-no_ifs_loops"
questions-p6.html,71,canterbury-633097,kept,,1,1,easy,,Skill-Trace_IncludesExpressions,TopicSimon-Strings,4,yes,yes,"ATT-Transition-ApplyCode, Contributor_Tony_Clear, Skill-Trace_IncludesExpressions, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-1-Struct_Text, Block-Vertical-1-Atom, Bloom-1-Knowledge, Language-Perl, CSother, CodeLength-lines-00-to-06_Low, TopicSimon-Strings, Nested-Block-Depth-0-no_ifs_loops"
questions-p6.html,72,canterbury-633222,kept,,3,1,easy,CS2,Skill-PureKnowledgeRecall,TopicSimon-CollectionsExceptArray,5,yes,yes,"Contributor_Chris_Johnson, ATT-Transition-ApplyCSspeak, Skill-PureKnowledgeRecall, Difficulty-1-Low, ATT-Type-Why, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, TopicSimon-CollectionsExceptArray, Block-Vertical-4-Macro-Structure, Bloom-3-Analysis, Language-none-none-none, LinguisticComplexity-1-Low, CS2, CodeLength-NotApplicable, TopicWG-Sorting-Other, ConceptualComplexity-1-Low, Nested-Block-Depth-0-no_ifs_loops"
questions-p6.html,73,canterbury-633223,kept,,2,1,easy,CS1,Skill-Trace_IncludesExpressions,TopicSimon-Params-SubsumesMethods,5,yes,yes,"Contributor_Chris_Johnson, ATT-Transition-Code_to_English, Skill-Trace_IncludesExpressions, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, Block-Vertical-4-Macro-Structure, Language-Java, Bloom-2-Comprehension, CS1, LinguisticComplexity-1-Low, TopicSimon-Params-SubsumesMethods, CodeLength-lines-06-to-24_Medium, ConceptualComplexity-1-Low, TopicSimon-Scope-Visibility, Nested-Block-Depth-0-no_ifs_loops"
questions-p6.html,74,canterbury-633224,kept,,1,1,easy,CS1,Skill-PureKnowledgeRecall,TopicSimon-OOconcepts,5,yes,yes,"Contributor_Chris_Johnson, ATT-Transition-ApplyCSspeak, Skill-PureKnowledgeRecall, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, Block-Vertical-2-Block, Bloom-1-Knowledge, Language-Java, CS1, LinguisticComplexity-1-Low, TopicSimon-OOconcepts, CodeLength-NotApplicable, ConceptualComplexity-1-Low, TopicSimon-Scope-Visibility, Nested-Block-Depth-0-no_ifs_loops"
questions-p6.html,75,canterbury-633290,kept,,1,1,easy,CS2,Skill-Trace_IncludesExpressions,TopicSimon-OOconcepts,5,yes,yes,"Contributor_Chris_Johnson, ATT-Transition-ApplyCode, Skill-Trace_IncludesExpressions, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-1-Struct_Text, Block-Vertical-1-Atom, Bloom-1-Knowledge, Language-Java, LinguisticComplexity-1-Low, CS2, TopicSimon-OOconcepts, TopicSimon-Params-SubsumesMethods, CodeLength-lines-00-to-06_Low, ConceptualComplexity-2-Medium, Nested-Block-Depth-0-no_ifs_loops"
questions-p6.html,76,canterbury-633292,kept,,3,1,easy,CS1,Skill-Trace_IncludesExpressions,TopicSimon-DataTypesAndVariables,5,yes,yes,"ATT-Transition-ApplyCode, Contributor_Jaime_Spacco, Skill-Trace_IncludesExpressions, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, Block-Vertical-2-Block, TopicSimon-DataTypesAndVariables, Bloom-3-Analysis, Language-Python, CS1, LinguisticComplexity-1-Low, CodeLength-lines-06-to-24_Medium, ConceptualComplexity-1-Low, Nested-Block-Depth-1"
questions-p6.html,77,canterbury-633293,kept,,3,1,easy,CS1,Skill-Trace_IncludesExpressions,TopicSimon-DataTypesAndVariables,5,yes,yes,"ATT-Transition-ApplyCode, Contributor_Jaime_Spacco, Skill-Trace_IncludesExpressions, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, Block-Vertical-2-Block, TopicSimon-DataTypesAndVariables, Bloom-3-Analysis, Language-Python, CS1, LinguisticComplexity-1-Low, CodeLength-lines-06-to-24_Medium, TopicSimon-Strings, Nested-Block-Depth-1"
questions-p6.html,78,canterbury-633487,kept,,3,1,easy,CS1,Skill-Trace_IncludesExpressions,TopicSimon-LoopsSubsumesOperators,5,yes,yes,"ATT-Transition-ApplyCode, Contributor_Jaime_Spacco, Skill-Trace_IncludesExpressions, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, Block-Vertical-2-Block, Language-Java, Bloom-3-Analysis, TopicSimon-LoopsSubsumesOperators, CS1, LinguisticComplexity-1-Low, CodeLength-lines-00-to-06_Low, ConceptualComplexity-1-Low, Nested-Block-Depth-1"
questions-p6.html,79,canterbury-633548,kept,,1,1,easy,CS1,Skill-Trace_IncludesExpressions,TopicSimon-ArithmeticOperators,5,yes,yes,"Contributor_Chris_Johnson, ATT-Transition-CSspeak_to_Code, Skill-Trace_IncludesExpressions, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, TopicSimon-ArithmeticOperators, TopicSimon-Arrays, Block-Vertical-1-Atom, Bloom-1-Knowledge, Language-Java, CS1, LinguisticComplexity-1-Low, CodeLength-lines-00-to-06_Low, ConceptualComplexity-1-Low, Nested-Block-Depth-0-no_ifs_loops"
questions-p6.html,80,canterbury-633549,kept,,2,1,easy,CS2,Skill-PureKnowledgeRecall,TopicSimon-CollectionsExceptArray,5,yes,yes,"Contributor_Chris_Johnson, ATT-Transition-ApplyCSspeak, Skill-PureKnowledgeRecall, ATT-Type-How, Difficulty-1-Low, ExternalDomainReferences-0-WWWWWW, Block-Horizontal-2-Struct_Control, Block-Vertical-2-Block, TopicSimon-CollectionsExceptArray, TopicWG-Hashing-HashTables, Bloom-2-Comprehension, Language-none-none-none, CS2, CodeLength-NotApplicable, ConceptualComplexity-2-Medium, Nested-Block-Depth-0-no_ifs_loops"
questions-p6.html,81,canterbury-633551,kept,,2,1,easy,CS2,SkillWG-AnalyzeCode,TopicSimon-CollectionsExceptArray,5,yes,yes,"Contributor_Chris_Johnson, ATT-Transition-Code_to_English, ATT-Type-How, Difficulty-1-Low, SkillWG-AnalyzeCode, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, TopicSimon-CollectionsExceptArray, TopicWG-Hashing-HashTables, Block-Vertical-4-Macro-Structure, Language-Java, Bloom-2-Comprehension, LinguisticComplexity-1-Low, CS2, CodeLength-lines-00-to-06_Low, ConceptualComplexity-2-Medium, Nested-Block-Depth-0-no_ifs_loops"
questions-p6.html,82,canterbury-633565,kept,,1,1,easy,CS2,Skill-PureKnowledgeRecall,TopicWG-ChoosingAppropriateDS,5,yes,yes,"Contributor_Chris_Johnson, ATT-Transition-ApplyCSspeak, Skill-PureKnowledgeRecall, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, TopicWG-ChoosingAppropriateDS, TopicSimon-CollectionsExceptArray, Block-Vertical-4-Macro-Structure, Bloom-1-Knowledge, Language-none-none-none, LinguisticComplexity-1-Low, CS2, CodeLength-NotApplicable, ConceptualComplexity-2-Medium, Nested-Block-Depth-0-no_ifs_loops"
questions-p6.html,83,canterbury-633570,kept,,2,1,easy,CS2,Skill-Trace_IncludesExpressions,TopicSimon-CollectionsExceptArray,5,yes,yes,"Contributor_Chris_Johnson, ATT-Transition-Code_to_CSspeak, Skill-Trace_IncludesExpressions, ATT-Type-How, Difficulty-1-Low, Block-Horizontal-2-Struct_Control, ExternalDomainReferences-1-Low, Block-Vertical-2-Block, TopicSimon-CollectionsExceptArray, TopicWG-Hashing-HashTables, Language-Java, Bloom-2-Comprehension, LinguisticComplexity-1-Low, CS2, CodeLength-NotApplicable, ConceptualComplexity-2-Medium, Nested-Block-Depth-0-no_ifs_loops"
